simulatiuon time (min);1440.0;only events that occure within the simulation time are considered (users not finishing up to this time are ignored)
id;finished in simulationtime;appearance time (sec form start);get bike time (sec from start);return bike time (sec from start);at final destination (sec from start);total time (min);additional time used over best aproximate time (min);exit reason;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns;Time waited to retry
194;yes;1414;1414;2560;2560;19.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
195;yes;1415;1415;1710;1710;4.916666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
196;yes;1416;1416;2063;2063;10.783333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
197;yes;1416;1416;1728;1728;5.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
198;yes;1416;1416;2036;2036;10.333333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
199;yes;1420;1420;1888;1888;7.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
200;yes;1439;1439;2018;2018;9.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
201;yes;1446;1446;2053;2053;10.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
202;yes;1458;1458;2377;2377;15.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
203;yes;1459;1459;1852;1852;6.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
204;yes;1469;1469;2015;2015;9.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
205;yes;1480;1480;1966;1966;8.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
206;yes;1483;1483;2094;2094;10.183333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
207;yes;1503;1503;2108;2108;10.083333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
208;yes;1513;1513;1665;1665;2.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
209;yes;1515;1515;3015;3015;25.0;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
210;yes;1516;1516;2320;2320;13.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
211;yes;1526;1526;2072;2072;9.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
212;yes;1528;1528;2053;2053;8.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
213;yes;1531;1531;2030;2030;8.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
214;yes;1537;1537;2222;2222;11.416666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
215;yes;1546;1546;2012;2012;7.766666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
216;yes;1546;1546;2034;2034;8.133333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
217;yes;1548;1548;2263;2263;11.916666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
218;yes;1555;1555;1915;1915;6.0;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
219;yes;1561;1561;2121;2121;9.333333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
220;yes;1562;1562;1970;1970;6.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
221;yes;1570;1570;1933;1933;6.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
222;yes;1595;1595;1890;1890;4.916666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
223;yes;1598;1598;2094;2094;8.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
224;yes;1602;1602;2087;2087;8.083333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
225;yes;1607;1607;2609;2609;16.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
226;yes;1624;1624;2248;2248;10.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
227;yes;1624;1624;2838;2838;20.233333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
228;yes;1637;1637;7920;7920;104.71666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
229;yes;1657;1657;2197;2197;9.0;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
230;yes;1662;1662;2437;2437;12.916666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
231;yes;1664;1664;2100;2100;7.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
232;yes;1667;1667;2245;2245;9.633333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
233;yes;1670;1670;3035;3035;22.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
234;yes;1680;1680;2628;2628;15.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
235;yes;1683;1683;2978;2978;21.583333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
236;yes;1683;1683;1975;1975;4.866666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
237;yes;1691;1691;2282;2282;9.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
238;yes;1694;1694;2168;2168;7.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
239;yes;1705;1705;2294;2294;9.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
240;yes;1709;1709;2062;2062;5.883333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
241;yes;1714;1714;2450;2450;12.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
242;yes;1717;1717;2144;2144;7.116666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
243;yes;1719;1719;2855;2855;18.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
244;yes;1726;1726;2341;2341;10.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
245;yes;1739;1739;2536;2536;13.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
246;yes;1749;1749;2306;2306;9.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
247;yes;1760;1760;2724;2724;16.066666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
248;yes;1768;1768;2965;2965;19.95;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
249;yes;1771;1771;2041;2041;4.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
250;yes;1772;1772;2451;2451;11.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
251;yes;1775;1775;2073;2073;4.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
252;yes;1776;1776;2215;2215;7.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
253;yes;1788;2031;2488;2488;11.666666666666666;4.116666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
254;yes;1795;1795;3111;3111;21.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
255;yes;1796;1796;2486;2486;11.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
256;yes;1799;1799;2501;2501;11.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
257;yes;1823;1823;2318;2318;8.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
258;yes;1825;1825;2329;2329;8.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
259;yes;1829;1829;2912;2912;18.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
260;yes;1855;1855;2234;2234;6.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
261;yes;1855;1855;2545;2545;11.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
262;yes;1868;1868;2698;2698;13.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
263;yes;1877;2092;2188;2188;5.183333333333334;2.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
264;yes;1877;1877;2633;2633;12.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
265;yes;1882;1882;2308;2308;7.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
266;yes;1882;1882;2954;2954;17.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
267;yes;1888;1888;2381;2381;8.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
268;yes;1894;1894;3005;3005;18.516666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
269;yes;1914;1914;2748;2748;13.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
270;yes;1915;1915;2488;2488;9.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
271;yes;1921;1921;8583;8583;111.03333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
272;yes;1925;1925;2992;2992;17.783333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
273;yes;1928;1928;2415;2415;8.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
274;yes;1931;1931;2409;2409;7.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
275;yes;1931;1931;2884;2884;15.883333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
276;yes;1938;1938;3007;3007;17.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
277;yes;1939;1939;2689;2689;12.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
278;yes;1960;1960;2242;2242;4.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
279;yes;1966;2225;2586;2586;10.333333333333334;6.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
280;yes;1973;1973;3215;3215;20.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
281;yes;1976;1976;2580;2580;10.066666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
282;yes;1984;1984;2535;2535;9.183333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
283;yes;1986;1986;2341;2341;5.916666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
284;yes;1990;1990;3231;3231;20.683333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
285;yes;1995;1995;2554;2554;9.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
286;yes;2009;2009;3396;3396;23.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
287;yes;2016;2016;2935;2935;15.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
288;yes;2027;2027;2650;2650;10.383333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
289;yes;2030;2030;3105;3105;17.916666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
290;yes;2044;2044;2809;2809;12.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
291;yes;2046;2046;2967;2967;15.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
292;yes;2055;2055;2954;2954;14.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
293;yes;2065;2065;3787;3787;28.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
294;yes;2073;2073;2945;2945;14.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
295;yes;2076;2076;2870;2870;13.233333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
296;yes;2085;2085;3088;3088;16.716666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
297;yes;2090;2090;3032;3032;15.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
298;yes;2091;2091;3243;3243;19.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
299;yes;2096;2096;2369;2369;4.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
300;yes;2106;2106;2887;2887;13.016666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
301;yes;2108;2108;2541;2541;7.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
302;yes;2112;2112;2515;2515;6.716666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
303;yes;2119;2119;3608;3608;24.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
304;yes;2122;2122;2924;2924;13.366666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
305;yes;2132;2132;2486;2486;5.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
306;yes;2132;2132;3086;3086;15.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
307;yes;2141;2141;2446;2446;5.083333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
308;yes;2148;2148;2771;2771;10.383333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
309;yes;2157;2157;2490;2490;5.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
310;yes;2165;2165;3350;3350;19.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
311;yes;2177;2177;2526;2535;5.966666666666667;0.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;1;0
312;yes;2186;2186;2823;2823;10.616666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
313;yes;2224;2224;2897;2897;11.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
314;yes;2225;2225;2507;2507;4.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
315;yes;2229;2229;3371;3371;19.033333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
316;yes;2238;2238;3094;3094;14.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
317;yes;2239;2239;3009;3009;12.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
318;yes;2250;2250;3691;3691;24.016666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
319;yes;2253;2253;2986;2986;12.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
320;yes;2270;2270;2590;2590;5.333333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
321;yes;2288;2288;3463;3463;19.583333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
322;yes;2290;2290;2882;2882;9.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
323;yes;2290;2290;2464;2464;2.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
324;yes;2305;2305;3899;3899;26.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
325;yes;2328;2328;2607;2607;4.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
326;yes;2347;2347;3258;3258;15.183333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
327;yes;2359;2359;2484;2484;2.0833333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
328;yes;2360;2360;6375;6375;66.91666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
329;yes;2361;2361;2823;2823;7.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
330;yes;2366;2366;2680;2680;5.233333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
331;yes;2401;2401;2819;2819;6.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
332;yes;2422;2422;3057;3057;10.583333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
333;yes;2435;2435;2959;2959;8.733333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
334;yes;2446;2446;3367;3367;15.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
335;yes;2450;2450;3219;3219;12.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
336;yes;2480;2480;2994;2994;8.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
337;yes;2492;2492;3029;3029;8.95;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
338;yes;2500;2500;2769;2769;4.483333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
339;yes;2504;2504;2650;2650;2.433333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
340;yes;2510;2510;3109;3109;9.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
341;yes;2511;2511;2802;2802;4.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
342;yes;2513;2513;3609;3609;18.266666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
343;yes;2526;2526;3385;3385;14.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
344;yes;2527;2527;3029;3029;8.366666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
345;yes;2531;2531;3476;3476;15.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
346;yes;2534;2534;2742;2742;3.466666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
347;yes;2534;2534;2950;2950;6.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
348;yes;2553;2553;2856;2856;5.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
349;yes;2554;2554;3484;3484;15.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
350;yes;2574;2574;2898;2898;5.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
351;yes;2581;2581;2962;2962;6.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
352;yes;2586;2586;3842;3842;20.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
353;yes;2589;2589;3752;3752;19.383333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
354;yes;2593;2593;3761;3761;19.466666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
355;yes;2603;2603;3248;3248;10.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
356;yes;2610;2610;3580;3580;16.166666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
357;yes;2637;2637;2908;2908;4.516666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
358;yes;2638;2638;3408;3408;12.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
359;yes;2652;2652;3416;3416;12.733333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
360;yes;2654;2654;2820;2820;2.7666666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
361;yes;2656;2656;4037;4037;23.016666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
362;yes;2666;2666;4157;4157;24.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
363;yes;2666;2666;3544;3544;14.633333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
364;yes;2672;2672;3641;3641;16.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
365;yes;2678;2678;3256;3256;9.633333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
366;yes;2686;2686;3105;3105;6.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
367;yes;2697;2697;3141;3141;7.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
368;yes;2701;2701;3625;3625;15.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
369;yes;2702;2702;3588;3588;14.766666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
370;yes;2710;2710;3835;3835;18.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
371;yes;2731;2731;3522;3837;18.433333333333334;5.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
372;yes;2735;2735;3014;3014;4.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
373;yes;2741;2741;3200;3200;7.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
374;yes;2746;2746;3079;3079;5.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
375;yes;2755;2755;4185;4185;23.833333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
376;yes;2757;2757;3267;3267;8.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
377;yes;2779;2779;3660;3660;14.683333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
378;yes;2782;2782;2986;2986;3.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
379;yes;2783;2783;3172;3172;6.483333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
380;yes;2788;2788;4135;4135;22.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
381;yes;2789;2789;3582;3582;13.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
382;yes;2810;2810;3703;3703;14.883333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
383;yes;2814;2814;3153;3153;5.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
384;yes;2814;2814;3029;3029;3.5833333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
385;yes;2819;2819;3782;3782;16.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
386;yes;2820;2820;3293;3293;7.883333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
387;yes;2836;2836;3109;3109;4.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
388;yes;2870;2870;3011;3011;2.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
389;yes;2878;2878;4001;4001;18.716666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
390;yes;2888;2888;4393;4393;25.083333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
391;yes;2890;2890;3376;3376;8.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
392;yes;2893;2893;3485;3485;9.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
393;yes;2899;2899;3880;3880;16.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
394;yes;2900;2900;4028;4028;18.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
395;yes;2922;2922;3366;3366;7.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
396;yes;2923;2923;3297;3297;6.233333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
397;yes;2931;2931;4087;4087;19.266666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
