simulatiuon time (min);1440.0;only events that occure within the simulation time are considered (users not finishing up to this time are ignored)
id;finished in simulationtime;appearance time (sec form start);get bike time (sec from start);return bike time (sec from start);at final destination (sec from start);total time (min);additional time used over best aproximate time (min);exit reason;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns;Time waited to retry
198;yes;1416;1416;2038;2310;14.9;5.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
199;yes;1420;1621;1964;1964;9.066666666666666;3.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
200;yes;1439;1439;2030;2415;16.266666666666666;8.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
201;yes;1446;1594;2253;2536;18.166666666666668;8.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
202;yes;1458;1795;2635;3254;29.933333333333334;14.633333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
203;yes;1459;1692;1845;2454;16.583333333333332;12.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
204;yes;1469;1469;2009;2421;15.866666666666667;6.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
205;yes;1480;1872;2247;2424;15.733333333333333;7.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
206;yes;1483;2039;2770;2959;24.6;13.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
207;yes;1503;1757;2504;2794;21.516666666666666;12.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
208;yes;1513;1903;2056;2315;13.366666666666667;14.583333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
209;yes;1515;1515;2945;3442;32.11666666666667;6.833333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
210;yes;1516;1516;2320;2320;13.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
211;yes;1526;1887;2365;2678;19.2;11.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
212;yes;1528;1810;2293;2293;12.75;4.883333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
213;yes;1531;1707;2236;2607;17.933333333333334;7.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
214;yes;1537;1980;2615;3224;28.116666666666667;17.333333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
215;yes;1546;1546;2030;2371;13.75;8.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
216;yes;1546;2092;2480;2669;18.716666666666665;10.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
217;yes;1548;1665;2397;2397;14.15;1.3166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
218;yes;1555;1555;1785;2185;10.5;6.166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
219;yes;1561;2117;2655;2655;18.233333333333334;9.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
220;yes;1562;2017;2363;2811;20.816666666666666;15.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
221;yes;1570;1987;2314;2491;15.35;12.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
222;yes;1595;1902;2186;2186;9.85;3.933333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
223;yes;1598;2046;2342;2632;17.233333333333334;10.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
224;yes;1602;1948;2365;2365;12.716666666666667;5.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
225;yes;1607;1894;2761;3025;23.633333333333333;7.116666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
226;yes;1624;2067;2567;2567;15.716666666666667;7.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
227;yes;1624;1624;2600;3515;31.516666666666666;7.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
228;yes;1637;1956;7487;7487;97.5;4.633333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
229;yes;1657;1657;2207;2520;14.383333333333333;5.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
230;yes;1662;1916;2753;2753;18.183333333333334;5.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
231;yes;1664;2070;2509;3022;22.633333333333333;17.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
232;yes;1667;1960;2525;2836;19.483333333333334;10.783333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
233;yes;1670;2085;3377;3377;28.45;7.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
234;yes;1680;2318;3086;3454;29.566666666666666;12.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
235;yes;1683;1970;3202;3502;30.316666666666666;13.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
236;yes;1683;1683;1975;1975;4.866666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
237;yes;1691;2164;2652;2652;16.016666666666666;10.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
238;yes;1694;1694;2267;2467;12.883333333333333;4.416666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
239;yes;1705;2105;2714;3221;25.266666666666666;17.033333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
240;yes;1709;2297;2976;3489;29.666666666666668;20.666666666666668;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
241;yes;1714;1714;2511;2940;20.433333333333334;6.333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
242;yes;1717;1717;2144;2144;7.116666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
243;yes;1719;1719;2855;2855;18.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
244;yes;1726;2146;2866;3237;25.183333333333334;16.783333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
245;yes;1739;2182;3180;3645;31.766666666666666;19.483333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
246;yes;1749;2221;2651;3232;24.716666666666665;16.583333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
247;yes;1760;2082;3126;3126;22.766666666666666;5.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
248;yes;1768;2183;3328;3595;30.45;11.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
249;yes;1771;1771;2099;2316;9.083333333333334;5.083333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
250;yes;1772;2231;2854;2854;18.033333333333335;7.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
251;yes;1775;1775;2189;2612;13.95;9.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
252;yes;1776;2168;2520;2835;17.65;11.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
253;yes;1788;2059;2597;2907;18.65;9.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
254;yes;1795;2148;3591;3591;29.933333333333334;7.333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
255;yes;1796;2244;2776;3189;23.216666666666665;13.583333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
256;yes;1799;2330;3200;3597;29.966666666666665;17.233333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
257;yes;1823;1823;2318;2318;8.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
258;yes;1825;2332;2797;3225;23.333333333333332;16.216666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
259;yes;1829;1829;2964;3311;24.7;6.033333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
260;yes;1855;2011;2543;3135;21.333333333333332;12.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
261;yes;1855;2431;3000;3586;28.85;17.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
262;yes;1868;1868;2575;2851;16.383333333333333;4.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
263;yes;1877;2245;2337;2645;12.8;10.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
264;yes;1877;1877;2681;2866;16.483333333333334;3.5;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
265;yes;1882;2394;2831;3161;21.316666666666666;14.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
266;yes;1882;2038;3088;3398;25.266666666666666;7.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
267;yes;1888;2438;2945;3342;24.233333333333334;16.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
268;yes;1894;2148;3167;3606;28.533333333333335;11.516666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
269;yes;1914;1914;2652;3045;18.85;7.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
270;yes;1915;2341;2902;2902;16.45;8.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
271;yes;1921;2559;13095;13506;193.08333333333334;18.266666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
272;yes;1925;1925;2992;2992;17.783333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
273;yes;1928;1928;2610;3096;19.466666666666665;10.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
274;yes;1931;1931;2570;3017;18.1;9.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
275;yes;1931;1931;2721;3239;21.8;6.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
276;yes;1938;1938;3029;3296;22.633333333333333;5.116666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
277;yes;1939;1939;2792;3196;20.95;7.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
278;yes;1960;2564;2932;3359;23.316666666666666;18.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
279;yes;1966;2225;2622;2807;14.016666666666667;9.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
280;yes;1973;2418;3895;4354;39.68333333333333;18.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
281;yes;1976;1976;2628;3051;17.916666666666668;8.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
282;yes;1984;1984;2608;2916;15.533333333333333;5.916666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
283;yes;1986;1986;2478;3084;18.3;11.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
284;yes;1990;2462;3509;4114;35.4;17.233333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
285;yes;1995;2414;2835;3094;18.316666666666666;11.766666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
286;yes;2009;2009;3415;3814;30.083333333333332;7.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
287;yes;2016;2016;2935;2935;15.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
288;yes;2027;2440;3047;3358;22.183333333333334;11.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
289;yes;2030;2030;3105;3105;17.916666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
290;yes;2044;2590;3477;3477;23.883333333333333;10.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
291;yes;2046;2046;3005;3348;21.7;6.116666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
292;yes;2055;2055;3012;3439;23.066666666666666;7.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
293;yes;2065;2065;3806;4233;36.13333333333333;7.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
294;yes;2073;2073;2854;3293;20.333333333333332;6.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
295;yes;2076;2713;3283;3579;25.05;11.583333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
296;yes;2085;2085;3026;3235;19.166666666666668;3.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
297;yes;2090;2090;3031;3337;20.783333333333335;5.45;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
298;yes;2091;2091;3082;3691;26.666666666666668;7.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
299;yes;2096;2551;2948;3351;20.916666666666668;17.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
300;yes;2106;2498;3413;3413;21.783333333333335;6.633333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
301;yes;2108;2108;2619;3105;16.616666666666667;10.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
302;yes;2112;2571;3044;3369;20.95;15.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
303;yes;2119;2119;3608;3608;24.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
304;yes;2122;2710;3341;3833;28.516666666666666;15.416666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
305;yes;2132;2704;2966;3214;18.033333333333335;11.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
306;yes;2132;2132;2842;3213;18.016666666666666;5.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
307;yes;2141;2558;2785;3258;18.616666666666667;17.233333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
308;yes;2148;2418;2962;3337;19.816666666666666;9.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
309;yes;2157;2729;2976;3215;17.633333333333333;10.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
310;yes;2165;2480;3679;4124;32.65;13.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
311;yes;2177;2557;3075;3652;24.583333333333332;17.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
312;yes;2186;2482;3123;3354;19.466666666666665;7.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
313;yes;2224;2745;3256;3597;22.883333333333333;14.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
314;yes;2225;2225;2482;2773;9.133333333333333;5.166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
315;yes;2229;2229;3378;3390;19.35;0.18333333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
316;yes;2238;2686;3676;3676;23.966666666666665;8.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
317;yes;2239;2239;2936;3145;15.1;3.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
318;yes;2250;2629;4103;4103;30.883333333333333;5.366666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
319;yes;2253;2253;3126;3520;21.116666666666667;9.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
320;yes;2270;2270;2590;2590;5.333333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
321;yes;2288;2288;3299;3844;25.933333333333334;7.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
322;yes;2290;2716;3206;3460;19.5;11.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
323;yes;2290;2648;2872;3281;16.516666666666666;11.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
324;yes;2305;2765;5519;5694;56.483333333333334;13.666666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
325;yes;2328;2674;3054;3388;17.666666666666668;13.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
326;yes;2347;2775;3513;3999;27.533333333333335;13.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
327;yes;2359;2535;2747;3006;10.783333333333333;9.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
328;yes;2360;2801;7714;8085;95.41666666666667;17.083333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
329;yes;2361;2570;2952;3270;15.15;8.766666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
330;yes;2366;2366;2777;3086;12.0;5.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
331;yes;2401;2657;2842;3080;11.316666666666666;8.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
332;yes;2422;2801;3412;3660;20.633333333333333;11.483333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
333;yes;2435;2979;3535;3791;22.6;17.333333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
334;yes;2446;2446;3330;3871;23.75;7.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
335;yes;2450;2450;3135;3562;18.533333333333335;5.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
336;yes;2480;3146;3530;3530;17.5;6.783333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
337;yes;2492;2911;3218;3580;18.133333333333333;12.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
338;yes;2500;2792;3090;3090;9.833333333333334;2.1333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
339;yes;2504;3046;3185;3461;15.95;16.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
340;yes;2510;2860;3358;3502;16.533333333333335;7.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
341;yes;2511;2871;3231;3231;12.0;8.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
342;yes;2513;2513;3613;3966;24.216666666666665;5.033333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
343;yes;2526;2942;3867;4227;28.35;12.433333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
344;yes;2527;2861;3345;3758;20.516666666666666;15.083333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
345;yes;2531;2898;3880;3880;22.483333333333334;5.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
346;yes;2534;2993;3223;3366;13.866666666666667;11.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
347;yes;2534;2842;3349;3524;16.5;9.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
348;yes;2553;2913;3488;4094;25.683333333333334;19.833333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
349;yes;2554;3043;4090;4549;33.25;18.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
350;yes;2574;2574;2972;3290;11.933333333333334;7.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
351;yes;2581;2788;3274;3766;19.75;12.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
352;yes;2586;2586;3826;4201;26.916666666666668;4.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
353;yes;2589;2930;4092;4092;25.05;5.616666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
354;yes;2593;2972;4342;4639;34.1;11.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
355;yes;2603;2963;3538;3877;21.233333333333334;14.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
356;yes;2610;3030;4107;4413;30.05;13.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
357;yes;2637;3209;3422;3434;13.283333333333333;4.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
358;yes;2638;2638;3408;3408;12.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
359;yes;2652;2954;3729;3972;22.0;10.166666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
360;yes;2654;3109;3470;3809;19.25;18.666666666666668;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
361;yes;2656;3122;4477;4963;38.45;17.966666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
362;yes;2666;2909;4367;4367;28.35;4.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
363;yes;2666;2666;3544;3544;14.633333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
364;yes;2672;3178;4066;4409;28.95;11.433333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
365;yes;2678;3593;4108;4389;28.516666666666666;13.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
366;yes;2686;3138;3558;3875;19.816666666666666;13.833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
367;yes;2697;3073;3667;3964;21.116666666666667;12.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
368;yes;2701;3245;4218;4218;25.283333333333335;11.5;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
369;yes;2702;3136;4272;4272;26.166666666666668;9.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
370;yes;2710;3190;4320;4628;31.966666666666665;15.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
371;yes;2731;2731;3502;4079;22.466666666666665;10.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
372;yes;2735;3217;3565;3897;19.366666666666667;15.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
373;yes;2741;2741;3098;3369;10.466666666666667;3.816666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
374;yes;2746;2755;3037;3342;9.933333333333334;6.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
375;yes;2755;2755;4257;4568;30.216666666666665;5.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
376;yes;2757;2757;3234;3728;16.183333333333334;7.383333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
377;yes;2779;3145;4150;4807;33.8;19.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
378;yes;2782;3271;3455;3991;20.15;21.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
379;yes;2783;3143;3625;3644;14.35;8.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
380;yes;2788;2788;4135;4135;22.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
381;yes;2789;3255;4162;4162;22.883333333333333;10.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
382;yes;2810;3203;4108;4251;24.016666666666666;11.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
383;yes;2814;3255;3503;3503;11.483333333333333;6.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
384;yes;2814;3180;3478;3923;18.483333333333334;17.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
385;yes;2819;2819;3782;3782;16.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
386;yes;2820;3186;3715;4145;22.083333333333332;17.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
387;yes;2836;3003;3377;3546;11.833333333333334;6.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
388;yes;2870;3126;3506;3990;18.666666666666668;16.783333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
389;yes;2878;3085;4212;4397;25.316666666666666;6.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
390;yes;2888;3438;4404;4954;34.43333333333333;17.483333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
391;yes;2890;2890;3401;3570;11.333333333333334;2.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
392;yes;2893;2893;3384;3730;13.95;4.633333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
393;yes;2899;2899;3845;4080;19.683333333333334;3.066666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
